location_name,lat,lon,centreline_id,centreline_type,total_vehicle,total_pedestrian,collision_count,fatal_count,n_schools,n_childcare,n_libraries,n_community_centres,n_emergency_services,ltc_beds_nearby,score_traffic,score_collision,score_impact,score_density,priority_score
Markham Rd / Eglinton Ave E,43.7431820122067,-79.2189135347958,13450997,2,29366,5934,5,1,2,7,0,2,0,0,0.4044380992582428,0.2903225806451613,0.15348101265822783,0.3196090047393365,0.3058233409717706
Lawrence Ave E / Scarborough Golf Club Rd,43.7618520399872,-79.2158381225919,13448254,2,33648,3804,5,1,4,1,0,4,0,0,0.46350516282741794,0.2903225806451613,0.20822784810126582,0.0,0.3054852798356559
King St E / Parliament St,43.6527330121231,-79.3632139347531,13466241,2,10983,7117,4,1,5,4,0,1,2,0,0.15128207501177504,0.25806451612903225,0.3645042194092827,0.8739928909952607,0.30357143988066515
York Mills Rd / Bayview Ave,43.7480593610023,-79.3841557780935,13450611,2,56247,1529,0,0,0,0,0,1,1,0,0.7750730253443082,0.0,0.15416666666666665,0.0,0.3021088922038412
Avenue Rd / Davenport Rd,43.6747009227212,-79.3965725562657,13462724,2,34963,2118,2,1,0,1,0,0,0,0,0.4811712517745849,0.1935483870967742,0.007594936708860758,0.643542654028436,0.30202512634959144
British Columbia Rd / Lake Shore Blvd W / Lakeshore British Columbia Ramp / Lakeshore W Gardiner Expy,43.6314313566475,-79.4291819650568,13469154,2,43497,140,2,0,0,0,0,0,0,120,0.5991554311356965,0.06451612903225806,0.06091370558375634,0.5677132701421801,0.30123911418975335
Birchmount Rd / Sheppard Ave E,43.7810544084606,-79.2981064557922,13445746,2,40805,4096,2,0,1,3,0,0,1,208,0.5618159219027951,0.06451612903225806,0.2576934609865279,0.3005331753554502,0.3008082275601192
University Ave / Queen's Park / College St,43.6598588395263,-79.3904945995589,13465166,2,34374,25450,5,1,2,3,0,0,1,0,0.4733858285655899,0.2903225806451613,0.16476793248945146,0.0,0.30025152972165325
Bloor St E / Sherbourne St N / Sherbourne St,43.6723585535877,-79.3768542862929,13463078,2,23367,15841,3,2,4,2,0,0,1,0,0.32187984271042247,0.3548387096774194,0.18248945147679324,0.2665876777251185,0.30000815140361514
Lawrence Ave E / Leslie St / Mike Bela Park Trl,43.734535678283,-79.3559799021682,13452717,2,48572,1047,4,0,1,1,0,0,0,0,0.6692038692001947,0.12903225806451613,0.020253164556962026,0.1643957345971564,0.2998728509137568
Kingston Rd / Ridgemoor Ave / Sharpe St,43.7063411770688,-79.2512922537672,13456826,2,28050,1051,4,1,1,1,0,0,0,471,0.38618177770901013,0.25806451612903225,0.25933945897320565,0.22304502369668247,0.2996585970076242
Spadina Ave / Cecil St,43.656102330762,-79.399301670597,13465799,2,5427,2983,10,1,4,3,1,0,1,0,0.07460938952216004,0.45161290322580644,0.227584388185654,0.6994075829383887,0.2996354383927579
Eglinton Ave E / Bermondsey Rd / Sloane Ave,43.7260238587572,-79.3135231120985,13453963,2,38971,1279,3,0,0,1,0,1,2,0,0.5371605101384532,0.0967741935483871,0.27842827004219406,0.2197867298578199,0.2995414732846149
McCowan Rd / Steeles Ave E,43.831045368378,-79.2751959908244,13441649,2,39376,1825,5,1,0,0,0,1,0,0,0.5426164570683559,0.2903225806451613,0.0375,0.0,0.29902866319973104
Dufferin St / Dundas St W,43.6496351468501,-79.4314267284597,13466894,2,23823,7528,6,0,0,1,0,2,1,0,0.3281879094675634,0.1935483870967742,0.1992616033755274,0.7617890995260663,0.2986389344252302
Sheppard Ave E / Leslie St / Don River E Branch,43.7716589071607,-79.3641583610023,13447128,2,46523,645,2,0,1,0,0,0,1,0,0.6404203773246077,0.06451612903225806,0.12932489451476792,0.24851895734597157,0.2974446518624538
St Clair Ave E / Yonge St / St Clair Ave W,43.6880970631256,-79.3940773983772,13460295,2,22876,18259,6,1,3,6,1,0,1,0,0.31481583552907916,0.3225806451612903,0.237710970464135,0.2665876777251185,0.29728973010696813
Midland Ave / Walkway/1 /2of Midland and N of Mcnicoll,43.814595000000004,-79.292225,13442203,2,44137,1618,4,0,1,3,0,0,0,153,0.607684735266483,0.12903225806451613,0.11310801259397288,0.16765402843601895,0.2972379530282462
Jane St / Sheppard Ave W,43.7393893259873,-79.5132210271189,13452283,2,31337,3086,7,1,1,2,1,1,0,0,0.431542681185234,0.3548387096774194,0.10284810126582278,0.0,0.2958031070550932
Weston Rd / Avon Cres,43.6810390386525,-79.476162445712,13461785,2,28790,926,7,1,2,1,0,0,0,0,0.3967836549831285,0.3548387096774194,0.03291139240506329,0.2614928909952607,0.2957993952117305
Sheppard Ave E / Midland Ave,43.7853480511347,-79.2785700882727,13445219,2,36421,1406,3,1,5,2,0,1,0,0,0.5015224596105424,0.22580645161290322,0.11598101265822786,0.179739336492891,0.2957352551091406
Steeles Ave E / Pharmacy Ave,43.8168587559035,-79.3364653609247,13442123,2,28387,353,6,2,0,0,0,0,0,0,0.3910134058171354,0.45161290322580644,0.0,0.0,0.2949192081650296
Consilium Pl / Hwy 401 Collectors E Mccowan Rd Ramp / McCowan Rd,43.7795887859558,-79.2542182371588,13445861,2,55915,166,2,0,1,0,0,0,0,0,0.7708425019117213,0.06451612903225806,0.012658227848101264,0.0,0.294907166400013
Jane St / Dundas St W,43.6657200734717,-79.4911774849384,13464451,2,23169,1212,4,1,3,6,1,1,1,0,0.3192163605587919,0.25806451612903225,0.275210970464135,0.3751777251184834,0.2946082734454138
Eglinton Ave E (id: 13452567),43.73406699722,-79.2601878059723,13452567,2,30585,674,2,2,0,2,0,1,1,0,0.42192373852805076,0.3225806451612903,0.1693565400843882,0.0,0.294447842308147
Kingston Rd / Scarborough Golf Club Rd,43.746002641135,-79.2093492598829,13450532,2,36252,744,5,1,0,1,0,0,0,0,0.4991936418360525,0.2903225806451613,0.007594936708860758,0.15835308056872038,0.293684973267069
Finch Ave W / Tobermory Dr,43.7592908808335,-79.5079048386389,13449201,2,25288,1386,3,2,0,1,1,0,0,0,0.3481516535812204,0.3548387096774194,0.04509493670886076,0.37215639810426543,0.29228125429272256
King St W / Jameson Ave,43.6371763813761,-79.4360374442791,13468571,2,14832,6840,7,1,3,4,0,1,0,184,0.20401406927938753,0.3548387096774194,0.19925544560817324,0.5677132701421801,0.29222088877073504
Dufferin St / Ranee Ave / Bentworth Ave,43.7217766732992,-79.4564365090589,13454798,2,37974,1858,4,1,1,1,0,0,0,0,0.5232051561781741,0.25806451612903225,0.020253164556962026,0.14520142180094786,0.2920151603990094
Lake Shore Blvd W / Strachan Ave / Remembrance Dr,43.6344787017728,-79.4087123466921,13468803,2,48755,1962,5,0,0,0,0,0,0,0,0.6717869381904057,0.16129032258064516,0.0,0.0,0.2915770412698678
Yonge St / Poyntz Ave / Anndale Dr,43.7600413419698,-79.4105823600902,30057314,2,50412,8048,3,0,4,3,0,0,0,0,0.6943390812982739,0.0967741935483871,0.07341772151898733,0.0,0.2915731905001288
Finch Ave W / Arrow Rd / Signet Dr,43.7532996808539,-79.5362311664098,13450142,2,37400,336,5,1,0,0,0,0,0,0,0.5152911754374154,0.2903225806451613,0.0,0.09300947867298578,0.2912657624962004
Bathurst St / Dundas St W,43.6522953239422,-79.4060130671235,13466407,2,22509,13821,8,0,1,2,1,1,0,0,0.309880374382246,0.25806451612903225,0.10284810126582278,0.6994075829383887,0.28929109022595084
Islington Ave / Eglinton Ave W,43.6798351890888,-79.5390146385861,13462163,2,44895,738,4,0,1,1,0,0,1,0,0.618201334129057,0.12903225806451613,0.1369198312236287,0.0,0.2889157235124763
Kipling Ave / Belfield Rd,43.7048499449236,-79.5634629828048,13457759,2,39744,556,4,1,0,0,0,0,0,0,0.5484134171198946,0.25806451612903225,0.0,0.06617298578199052,0.2888845752153234
Hwy 401 Collectors E Leslie St Ramp / Hwy 401 Collectors E Ramp / Leslie N / Leslie St / Lesmill Rd,43.7637438620576,-79.3619192661124,13448296,2,56383,127,0,0,1,0,0,0,0,0,0.7765985567369836,0.0,0.012658227848101264,0.14395734597156398,0.2887368750247209
Richmond St E / Parliament St,43.6545574255421,-79.3639992111059,13465959,2,22822,2941,3,0,3,2,0,0,2,0,0.31436412120153906,0.0967741935483871,0.2864978902953586,0.8739928909952607,0.288597277321072
McCowan Rd / Pitfield Rd / Invergordon Ave,43.7873925497484,-79.2572817968949,13444903,2,42731,1071,3,0,2,1,0,0,1,0,0.5894097748147175,0.0967741935483871,0.14957805907172994,0.179739336492891,0.2880539343907217
Jane St / Yewtree Blvd / Firgrove Cres,43.7548542440733,-79.5170748817864,13449866,2,26294,5161,4,1,2,2,0,0,0,276,0.3621789192184734,0.25806451612903225,0.18060785195656365,0.34739336492890993,0.28794610925583075
Hwy 401 Collectors W Mccowan Rd Ramp / Hwy 401 Collectors W Ramp / McCowan Rd / Mccowan Rd S,43.7828763009235,-79.2555139489102,13445484,2,54386,300,0,0,2,1,0,0,0,0,0.7499336936678778,0.0,0.03291139240506329,0.179739336492891,0.287033004914059
Lawrence Ave E / Yonge St / Lawrence Ave W,43.7251017926697,-79.4021952907712,13454250,2,21143,2494,4,2,2,4,1,1,1,0,0.2912800586767424,0.3870967741935484,0.24736286919831224,0.0,0.2869044653442642
Renforth Dr / Eglinton Ave W,43.666100960414,-79.5876759747556,13464598,2,41886,203,6,0,1,1,0,0,0,0,0.5771761619693699,0.1935483870967742,0.020253164556962026,0.12861374407582937,0.2866655994921258
Lawrence Ave E / Crockford Blvd,43.7460993423526,-79.2912706218259,13450708,2,32182,1072,4,1,0,1,0,0,1,0,0.4435478255697035,0.25806451612903225,0.12426160337552741,0.1613744075829384,0.28655408102795676
Warden Ave / Deans Dr / Fairfax Cres,43.7161813351427,-79.2827666692855,13455284,2,20886,3049,5,1,1,0,0,1,1,288,0.2876229303985618,0.2903225806451613,0.31301778791578316,0.21516587677725119,0.2864010741261849
Finch Ave / Finch Ave W / Hwy 400 N Finch Ave Ramp / Hwy 400 N Ramp,43.7549195419928,-79.5285570940188,13449874,2,40527,42,1,0,2,0,0,0,1,160,0.5582370238887208,0.03225806451612903,0.22320139647454432,0.34739336492890993,0.2860528967294973
Kingston Rd / Cromwell Rd / Guildwood Pkwy,43.7496569165854,-79.2059570858171,13449983,2,40443,885,1,1,0,1,0,0,0,169,0.5572964260777028,0.16129032258064516,0.0933817387393176,0.15835308056872038,0.28601701783515737
University Ave / Adelaide St W,43.6488690205193,-79.3855561996887,13466931,2,27446,28453,7,1,0,4,0,0,1,0,0.37790376951011667,0.3548387096774194,0.14704641350210967,0.0,0.28586915041605954
Bathurst St / St Clair Ave W,43.6831674999816,-79.4183014396716,13461271,2,35540,14304,4,0,2,4,1,0,0,0,0.48933824493821615,0.12903225806451613,0.09319620253164557,0.5059834123222748,0.2856672577895129
Humber College Blvd / Hwy 27 N,43.7304684872828,-79.6014434003654,13453882,2,38725,2246,4,1,0,1,0,0,0,0,0.5340874401898907,0.25806451612903225,0.007594936708860758,0.06617298578199052,0.2853894706315942
Lawrence Ave E / Lawrence W DVP N Ramp,43.7401928822155,-79.3284433395219,13451764,2,46885,13,1,1,1,0,0,0,0,0,0.6461036193323448,0.16129032258064516,0.012658227848101264,0.0,0.2851195252391667
Markham Rd / McNicoll Ave,43.8239979694922,-79.247817007284,13441776,2,47240,981,3,0,0,0,0,0,1,0,0.6508813545810807,0.0967741935483871,0.11666666666666665,0.0,0.285012775178647
Bloor St E / Parliament St (East),43.6720095423898,-79.3706971470973,13463124,2,34374,2670,4,1,1,2,0,0,1,0,0.47347103096405607,0.25806451612903225,0.14451476793248944,0.0,0.28494039506907876
Shuter St / Parliament St,43.6569438357167,-79.3650021636592,13465567,2,14493,4847,3,1,3,6,0,1,1,0,0.19950459010522728,0.22580645161290322,0.237710970464135,0.8739928909952607,0.2838003477936988
Dundas St E / Parliament St,43.6594246158928,-79.365994945325,13465179,2,18060,10099,4,0,1,7,1,1,1,0,0.24870956432076075,0.12903225806451613,0.25748945147679325,1.0,0.28370752813020556
Weston Rd / Black Creek Dr / Humber Blvd,43.6833589255021,-79.4803066609422,13461391,2,40132,1310,3,0,2,1,0,0,1,0,0.5532402597090043,0.0967741935483871,0.14957805907172994,0.2614928909952607,0.28356995955395903
Kennedy Rd / Glamorgan Ave / Progress Ave,43.7694214845564,-79.2822575671402,13447299,2,26745,1738,7,1,1,2,0,0,0,0,0.3685187694947915,0.3548387096774194,0.027848101265822784,0.24561611374407583,0.28330634933784593
Dundas St W / Augusta Ave,43.6522664094949,-79.4011130244441,13466402,2,13917,4664,3,2,1,3,1,1,0,0,0.19145788116585352,0.3548387096774194,0.11044303797468354,0.6994075829383887,0.28323317268392106
McCowan Rd / Sheppard Ave E,43.7896201612557,-79.2588387500874,13444619,2,42617,1989,3,0,1,0,0,0,1,0,0.5869912865324296,0.0967741935483871,0.12932489451476792,0.179739336492891,0.28315683058052854
Eglinton Ave W / Hwy 27 / Hwy 401 / Hwy 427 Eglinton E Ramp,43.6739977963404,-79.567359116518,13463207,2,55704,0,0,0,0,1,0,0,0,0,0.7675641155436321,0.0,0.007594936708860758,0.12861374407582937,0.2830278021896263
Mount Pleasant Rd / Eglinton Ave E,43.7084077534108,-79.3901971744214,13456819,2,36519,15046,3,1,6,3,0,1,0,0,0.5034009268863461,0.22580645161290322,0.13623417721518988,0.0,0.2824694179177752
Lawrence Ave E / Midland Ave,43.7515217006146,-79.2650524988981,13449830,2,48390,9254,2,0,0,2,0,0,1,0,0.6669948685551045,0.06451612903225806,0.13185654008438819,0.0,0.28240015717245454
Belfield Rd / Hwy 27 N,43.6992712657923,-79.587000776265,13458687,2,45355,76,1,1,0,0,0,0,0,0,0.6265065430296541,0.16129032258064516,0.0,0.06617298578199052,0.2823462015418038
Steeles Ave E / Bayview Ave,43.8032584832404,-79.396318777519,13443242,2,56216,314,1,0,0,0,0,0,0,0,0.7743669698797788,0.03225806451612903,0.0,0.0,0.2823187620385677
York St / Lake Shore Blvd W,43.6415198588835,-79.3808915999027,13467993,2,24814,7285,10,1,0,3,0,0,0,0,0.3418856831973252,0.45161290322580644,0.022784810126582275,0.0,0.2822814672734125
Islington Ave / Finch Ave W / Humber River E Branch,43.7462476992936,-79.5686210856384,13451305,2,33651,1226,4,1,0,2,0,1,0,0,0.46331019093407577,0.25806451612903225,0.052689873417721515,0.1854265402843602,0.2815617761840681
Kipling Ave / Eglinton Ave W,43.677178739686,-79.5508912312596,13462655,2,48593,1935,3,0,1,2,0,1,0,0,0.6696740233090519,0.0967741935483871,0.06534810126582279,0.0,0.28132649615326816
Dupont St / Spadina Rd,43.6748646586934,-79.4070875693025,13462730,2,28675,13434,4,0,2,3,0,0,1,0,0.39486560403451276,0.12903225806451613,0.16476793248945146,0.643542654028436,0.280672103635394
Allen Rd / Eglinton Ave W (East),43.6989900249139,-79.435033009633,13458384,2,39906,1634,1,0,1,2,0,0,1,0,0.5496611139639012,0.03225806451612903,0.14451476793248944,0.477132701421801,0.28028793619668857
St Clair Ave W / Winona Dr,43.6802761830087,-79.4325038300191,13461822,2,12645,6933,6,1,4,4,0,2,1,0,0.17381635903968704,0.3225806451612903,0.27267932489451474,0.5059834123222748,0.27887315768147247
Lawrence Ave E / Howden Rd / Underwriters Rd,43.7468223578209,-79.2879613157846,13450586,2,35562,1014,2,1,0,0,0,0,1,0,0.49006742159821004,0.1935483870967742,0.11666666666666665,0.1613744075829384,0.2787363071348716
Spadina Ave / Bloor St W / Spadina Rd,43.6666676425084,-79.4038316245015,13464094,2,25211,15013,5,0,6,9,1,0,0,0,0.34717378760447637,0.16129032258064516,0.1818037974683544,0.643542654028436,0.278677463461307
Dundas St W / Neilson Dr / West Mall Cres,43.6273428022931,-79.5623728230754,13469498,2,42073,352,2,1,0,0,0,0,0,66,0.5803976603975395,0.1935483870967742,0.03350253807106599,0.0,0.277581624237223
Dufferin St / Lawrence Ave W,43.7140869040044,-79.4547511252167,13456031,2,43892,6170,1,0,4,4,0,0,1,0,0.605016713949817,0.03225806451612903,0.19767932489451476,0.14520142180094786,0.27710217962207884
Bathurst St / Bloor St W,43.6651204017518,-79.4111954412483,13464373,2,24208,18272,6,0,3,0,1,0,0,130,0.3332874845028715,0.1935483870967742,0.14146453126003986,0.643542654028436,0.27703972671472754
Queen St E / Sherbourne St,43.6545253016693,-79.3694596569158,13465979,2,17503,5801,7,0,3,2,0,2,0,0,0.24108574477849437,0.22580645161290322,0.1281645569620253,0.8739928909952607,0.2764444692289203
Eglinton Ave W / Weston Rd,43.6869935469402,-79.4895327238187,13460757,2,29330,2392,5,0,2,3,1,0,1,0,0.4038691562394053,0.16129032258064516,0.20226793248945146,0.3816350710900474,0.2764229111939127
Kingston Rd / McCowan Rd / Cathedral Bluffs Dr,43.7251395430295,-79.2324339908571,13453920,2,39262,2215,3,0,2,2,1,0,1,0,0.540525424865028,0.0967741935483871,0.19467299578059072,0.1346563981042654,0.27545510541123996
Dufferin St / Bloor St W,43.65986121207,-79.4353272024435,13465260,2,25287,20291,8,0,2,0,1,0,0,0,0.3481796576530306,0.25806451612903225,0.06281645569620253,0.5059241706161137,0.27534116902457384
Jane St / St Clair Ave W,43.6671849039974,-79.4917677872923,13464218,2,35915,1319,3,0,2,4,1,0,1,0,0.4945646232831788,0.0967741935483871,0.20986286919831224,0.2614928909952607,0.2750904488302366
Brimley Rd / Progress Ave,43.7752816507257,-79.2631836193519,13446436,2,45073,418,3,0,0,0,0,0,1,0,0.621082071297765,0.0967741935483871,0.11666666666666665,0.0,0.27458302602948653
Finch Ave W / Hwy 400 S Finch Ave Ramp,43.7540293304889,-79.5327660815954,13450029,2,38518,1,3,1,0,0,0,0,0,0,0.5306418648462774,0.22580645161290322,0.0,0.09300947867298578,0.2740578586280118
Danforth Ave / Coxwell Ave,43.6833660026581,-79.3236391763617,13460978,2,22410,7336,4,1,2,3,1,1,0,0,0.3086547378555242,0.25806451612903225,0.1231012658227848,0.5067535545023697,0.2736473475093887
Spadina Ave / Fort York Blvd / Bremner Blvd,43.640562823602,-79.3930046098861,13468134,2,33975,12245,2,1,2,4,0,1,1,0,0.4680552164608002,0.1935483870967742,0.20986286919831224,0.0,0.2735338350848135
King St W / Cowan Ave,43.6380244990761,-79.4318718526444,13468487,2,11900,3434,3,1,3,4,1,2,0,434,0.16364306677305818,0.22580645161290322,0.4011589989076656,0.5677132701421801,0.2733104582308376
DVP N Eglinton Ramp / Eglinton Ave E / Eglinton E DVP N Ramp,43.7235671742217,-79.3284953212892,13454313,2,42275,86,2,1,0,0,0,0,0,0,0.5827493638921969,0.1935483870967742,0.0,0.0,0.2717042128461399
Midland Ave / Gilder Dr / Lord Roberts Dr,43.736044354711,-79.2587741305524,13452253,2,15579,1341,3,2,1,3,0,0,1,0,0.21447443595254695,0.3548387096774194,0.1521097046413502,0.41771327014218007,0.27145286891297626
Ellesmere Rd / Warden Ave,43.7611934461888,-79.3007519205955,13448519,2,32092,791,4,1,1,0,0,1,0,0,0.44178935058387125,0.25806451612903225,0.05015822784810126,0.1613744075829384,0.2711179396774303
Kipling Ave / Brookmere Rd / Westhumber Blvd,43.7281397059414,-79.5746603231546,13454154,2,20497,3362,6,2,0,0,1,0,0,0,0.2823524451895147,0.45161290322580644,0.0375,0.06617298578199052,0.27100517052356143
Queen St W / Dufferin St,43.6422176567709,-79.4286136839455,13467983,2,25517,9939,6,0,0,1,1,0,0,126,0.3515501021933457,0.1935483870967742,0.10905432757180492,0.583590047393365,0.27095434150523945
Bathurst St / Glencairn Ave,43.7123475842604,-79.4281513415754,13456244,2,33318,1436,1,1,3,5,0,0,0,0,0.4588732736792004,0.16129032258064516,0.0759493670886076,0.3830568720379147,0.27055281931245895
Sheppard Ave W / Wilson Heights Blvd,43.751663148699,-79.4567511831093,13450231,2,32758,1059,2,1,0,1,0,0,1,0,0.4509381053945087,0.1935483870967742,0.12426160337552741,0.20005924170616113,0.2704285172176706
Lawrence Ave E / Valparaiso Ave,43.755263458703,-79.2467589639217,13449243,2,25682,1938,3,2,0,1,0,0,0,204,0.3537513731896854,0.3548387096774194,0.11114823620124653,0.0,0.27023617624373597
Don Mills Rd / Barber Greene Rd / Green Belt Dr,43.7276564266178,-79.3408596223628,13453783,2,19856,768,6,2,0,0,0,0,0,0,0.27341283099984787,0.45161290322580644,0.0,0.1643957345971564,0.27019858043869466
Bayview Ave / Bayview N / Fifeshire Rd / Hwy 401 Collectors E Ramp / Truman Rd,43.7605861839004,-79.386635673229,13448765,2,40962,373,1,1,0,1,0,0,0,0,0.5641481458067984,0.16129032258064516,0.007594936708860758,0.14395734597156398,0.2698181858745337
Bloor St W: St Thomas St - Queen's Park,43.66905,-79.392565,1142361,1,10428,2023,3,2,3,0,0,0,1,0,0.14336510965605498,0.3548387096774194,0.15464135021097045,0.643542654028436,0.2696538722117537
Jane St / Eglinton Ave W,43.6844764090065,-79.4988230873571,13461228,2,38671,1107,7,0,1,1,0,0,0,0,0.5329268188057467,0.22580645161290322,0.020253164556962026,0.0,0.26960727755791986
Finch Ave W / Humberline Dr,43.7350386521063,-79.6178773757937,13453152,2,27521,444,4,1,0,0,0,0,1,160,0.379267133885514,0.25806451612903225,0.1978849407783418,0.06617298578199052,0.26926036423895855
